datetime_hour,site,nb_connexions,bytesin
2026-09-03 15:00:00,Site_019,25,1047747527.1676426
2026-09-03 16:00:00,Site_019,19,911605969.6665548
2026-09-03 17:00:00,Site_019,17,715960119.6667894
2026-09-03 18:00:00,Site_019,17,628836422.0687008
2026-09-03 19:00:00,Site_019,3,76542144.44413733
2026-09-03 20:00:00,Site_019,7,263772724.2517487
2026-09-03 21:00:00,Site_019,10,457724578.03361654
2026-09-03 22:00:00,Site_019,17,782075212.1953292
2026-09-03 23:00:00,Site_019,14,600598479.1421127
2026-09-04 07:00:00,Site_019,23,1056379494.0738623
2026-09-04 08:00:00,Site_019,20,886558593.7700162
2026-09-04 09:00:00,Site_019,35,1376183214.6651306
2026-09-04 10:00:00,Site_019,23,983588273.5358981
2026-09-04 11:00:00,Site_019,21,1055481536.2231622
2026-09-04 12:00:00,Site_019,22,898941542.7714777
2026-09-04 13:00:00,Site_019,29,1388163772.0812874
2026-09-04 14:00:00,Site_019,20,1014797660.9669194
2026-09-04 15:00:00,Site_019,25,1159536261.4598703
2026-09-04 16:00:00,Site_019,26,1130220910.8346882
2026-09-04 17:00:00,Site_019,27,1266305429.2390459
2026-09-04 18:00:00,Site_019,25,1175786590.241523
2026-09-04 19:00:00,Site_019,16,670985421.7275391
2026-09-04 20:00:00,Site_019,13,568058520.0916857
2026-09-04 21:00:00,Site_019,9,410157000.7228991
2026-09-04 22:00:00,Site_019,12,540058873.322326
2026-09-04 23:00:00,Site_019,22,989808953.5708182
2026-09-05 07:00:00,Site_019,11,512196610.69797957
2026-09-05 08:00:00,Site_019,19,708223568.6683052
2026-09-05 09:00:00,Site_019,16,721376151.1396625
2026-09-05 10:00:00,Site_019,14,596409388.7146857
2026-09-05 11:00:00,Site_019,28,1188004923.4873483
2026-09-05 12:00:00,Site_019,32,1372555780.5830278
2026-09-05 13:00:00,Site_019,29,1319869421.8190708
2026-09-05 14:00:00,Site_019,15,648213851.4952008
2026-09-05 15:00:00,Site_019,15,667266290.9934139
2026-09-05 16:00:00,Site_019,11,447910171.3310648
2026-09-05 17:00:00,Site_019,9,312213486.7166879
2026-09-05 18:00:00,Site_019,6,222170778.71164653
2026-09-05 19:00:00,Site_019,4,189068404.65472126
2026-09-05 20:00:00,Site_019,3,81210074.73977542
2026-09-05 21:00:00,Site_019,4,178955962.50310808
2026-09-05 22:00:00,Site_019,6,204029856.57817736
2026-09-05 23:00:00,Site_019,12,569300765.3038812
2026-09-06 07:00:00,Site_019,11,516757568.8962096
2026-09-06 08:00:00,Site_019,14,603332081.8758374
2026-09-06 09:00:00,Site_019,16,672642582.052039
2026-09-06 10:00:00,Site_019,17,862718855.9135157
2026-09-06 11:00:00,Site_019,22,952463304.2479924
2026-09-06 12:00:00,Site_019,20,842957155.4317054
2026-09-06 13:00:00,Site_019,28,1162940833.625248
2026-09-06 14:00:00,Site_019,19,865321558.8169774
2026-09-06 15:00:00,Site_019,24,1022293476.6832522
2026-09-06 16:00:00,Site_019,15,740509269.0412879
2026-09-06 17:00:00,Site_019,6,322710744.0486466
2026-09-06 18:00:00,Site_019,6,328527031.8090818
2026-09-06 19:00:00,Site_019,6,326815051.61584944
2026-09-06 20:00:00,Site_019,3,144688063.58421522
2026-09-06 21:00:00,Site_019,7,266568100.90858725
2026-09-06 22:00:00,Site_019,9,469139706.10722446
2026-09-06 23:00:00,Site_019,9,405687487.6742669
2026-09-07 07:00:00,Site_019,24,1125860018.1859283
2026-09-07 08:00:00,Site_019,23,1055978262.1711794
2026-09-07 09:00:00,Site_019,23,1101531830.5774302
2026-09-07 10:00:00,Site_019,31,1340947385.2546387
2026-09-07 11:00:00,Site_019,28,1216440926.1348922
2026-09-07 12:00:00,Site_019,23,883298872.5156655
2026-09-07 13:00:00,Site_019,29,1294438146.2051585
2026-09-07 14:00:00,Site_019,32,1448755880.7489312
2026-09-07 15:00:00,Site_019,21,917834646.2601788
2026-09-07 16:00:00,Site_019,25,983754047.1212116
2026-09-07 17:00:00,Site_019,19,772780710.997068
2026-09-07 18:00:00,Site_019,14,592204071.5806144
2026-09-07 19:00:00,Site_019,14,628731300.7248206
2026-09-07 20:00:00,Site_019,11,584455217.0513505
2026-09-07 21:00:00,Site_019,15,644743401.4670641
2026-09-07 22:00:00,Site_019,12,464927019.2589234
2026-09-07 23:00:00,Site_019,9,361565268.21599835
2026-09-08 07:00:00,Site_019,17,850596676.3134977
2026-09-08 08:00:00,Site_019,21,926758240.8991653
2026-09-08 09:00:00,Site_019,30,1305847566.6591456
2026-09-08 10:00:00,Site_019,24,1126146667.3919513
2026-09-08 11:00:00,Site_019,30,1307682471.8082683
2026-09-08 12:00:00,Site_019,29,1366648278.2245352
2026-09-08 13:00:00,Site_019,33,1404068751.1894703
2026-09-08 14:00:00,Site_019,28,1309725183.1294
2026-09-08 15:00:00,Site_019,31,1362011243.1111274
2026-09-08 16:00:00,Site_019,21,1059219170.8576084
2026-09-08 17:00:00,Site_019,11,458422837.79952705
2026-09-08 18:00:00,Site_019,8,340080351.585433
2026-09-08 19:00:00,Site_019,10,522287446.921895
2026-09-08 20:00:00,Site_019,15,603178607.2549288
2026-09-08 21:00:00,Site_019,11,510046839.0446877
2026-09-08 22:00:00,Site_019,16,659625379.7884647
2026-09-08 23:00:00,Site_019,20,977747396.2870007
2026-09-09 07:00:00,Site_019,10,378684028.9317566
2026-09-09 08:00:00,Site_019,16,712455851.9829304
2026-09-09 09:00:00,Site_019,27,1164856242.2048197
2026-09-09 10:00:00,Site_019,19,875328805.0060375
2026-09-09 11:00:00,Site_019,23,1030104405.5869972
2026-09-09 12:00:00,Site_019,24,1069323483.1167073
2026-09-09 13:00:00,Site_019,47,2052959285.513634
2026-09-09 14:00:00,Site_019,32,1483549959.338528
2026-09-09 15:00:00,Site_019,28,1193690350.8667495
2026-09-09 16:00:00,Site_019,19,750656696.0656624
2026-09-09 17:00:00,Site_019,20,839206849.863325
2026-09-09 18:00:00,Site_019,19,819745679.2986877
2026-09-09 19:00:00,Site_019,20,843193382.9721891
2026-09-09 20:00:00,Site_019,9,435013509.29935646
2026-09-09 21:00:00,Site_019,13,630243254.3419656
2026-09-09 22:00:00,Site_019,15,672625341.9250908
2026-09-09 23:00:00,Site_019,22,1044700378.9612832
2026-09-10 07:00:00,Site_019,15,661304434.8491814
2026-09-10 08:00:00,Site_019,26,1029858953.9948444
2026-09-10 09:00:00,Site_019,18,896231619.9954984
2026-09-10 10:00:00,Site_019,30,1429538238.444442
2026-09-10 11:00:00,Site_019,30,1287149554.4918764
2026-09-10 12:00:00,Site_019,36,1651452000.885946
2026-09-10 13:00:00,Site_019,23,947149401.8778071
2026-09-10 14:00:00,Site_019,28,1203458930.8205044
2026-09-10 15:00:00,Site_019,33,1611919438.8835344
2026-09-10 16:00:00,Site_019,17,838072263.5150424
2026-09-10 17:00:00,Site_019,19,957683658.1432513
2026-09-10 18:00:00,Site_019,10,417735401.06329644
2026-09-10 19:00:00,Site_019,13,621703773.4727836
2026-09-10 20:00:00,Site_019,16,706039814.4621711
2026-09-10 21:00:00,Site_019,15,742263252.0731778
2026-09-10 22:00:00,Site_019,12,554502561.6264828
2026-09-10 23:00:00,Site_019,18,770016794.6048881
2026-09-11 07:00:00,Site_019,15,605464481.0648465
2026-09-11 08:00:00,Site_019,14,548490873.1509283
2026-09-11 09:00:00,Site_019,37,1666684709.826201
2026-09-11 10:00:00,Site_019,25,1125006258.5188375
2026-09-11 11:00:00,Site_019,28,1168118755.2824779
2026-09-11 12:00:00,Site_019,29,1248307104.9597137
2026-09-11 13:00:00,Site_019,38,1660072094.0240238
2026-09-11 14:00:00,Site_019,30,1335315559.0746844
2026-09-11 15:00:00,Site_019,33,1459129026.7274396
2026-09-11 16:00:00,Site_019,22,1047146637.5839826
2026-09-11 17:00:00,Site_019,19,901902686.5578101
2026-09-11 18:00:00,Site_019,21,1061979756.5050997
2026-09-11 19:00:00,Site_019,12,608471120.891116
2026-09-11 20:00:00,Site_019,12,544441029.2936034
2026-09-11 21:00:00,Site_019,13,635560776.8388948
2026-09-11 22:00:00,Site_019,14,622521097.3867348
2026-09-11 23:00:00,Site_019,23,911004344.8022358
2026-09-12 07:00:00,Site_019,5,255641550.77859724
2026-09-12 08:00:00,Site_019,21,923916500.1917735
2026-09-12 09:00:00,Site_019,22,959659237.8068908
2026-09-12 10:00:00,Site_019,23,1017590750.166415
2026-09-12 11:00:00,Site_019,30,1430341175.8394363
2026-09-12 12:00:00,Site_019,23,1144774969.5201578
2026-09-12 13:00:00,Site_019,22,916952476.8255665
2026-09-12 14:00:00,Site_019,25,1120680993.701034
2026-09-12 15:00:00,Site_019,13,545352622.5795324
2026-09-12 16:00:00,Site_019,16,696114303.8995107
2026-09-12 17:00:00,Site_019,17,708960522.852026
2026-09-12 18:00:00,Site_019,6,297954758.64503133
2026-09-12 19:00:00,Site_019,2,101093028.33423667
2026-09-12 20:00:00,Site_019,2,68790948.11134917
2026-09-12 21:00:00,Site_019,5,234814296.51110637
2026-09-12 22:00:00,Site_019,6,269518176.6644842
2026-09-12 23:00:00,Site_019,6,198732389.33826494
2026-09-13 07:00:00,Site_019,10,510121211.0911997
2026-09-13 08:00:00,Site_019,12,608712094.2112148
2026-09-13 09:00:00,Site_019,18,872148297.9406222
2026-09-13 10:00:00,Site_019,20,867117703.7904067
2026-09-13 11:00:00,Site_019,20,858000591.9778517
2026-09-13 12:00:00,Site_019,27,1228672570.3626225
2026-09-13 13:00:00,Site_019,20,960480924.5845678
2026-09-13 14:00:00,Site_019,17,846289942.8536935
2026-09-13 15:00:00,Site_019,18,753098967.3910091
2026-09-13 16:00:00,Site_019,17,774880209.0418082
2026-09-13 17:00:00,Site_019,17,790036270.4540427
2026-09-13 18:00:00,Site_019,4,183043274.885596
2026-09-13 19:00:00,Site_019,5,199691694.21215832
2026-09-13 20:00:00,Site_019,3,122666316.56570129
2026-09-13 21:00:00,Site_019,7,318177195.53769714
2026-09-13 22:00:00,Site_019,8,343120214.2686746
2026-09-13 23:00:00,Site_019,11,457235574.2253118
2026-09-14 07:00:00,Site_019,12,520866997.9877625
2026-09-14 08:00:00,Site_019,18,885630337.8974718
2026-09-14 09:00:00,Site_019,29,1160077447.7017152
2026-09-14 10:00:00,Site_019,34,1488960969.2740045
2026-09-14 11:00:00,Site_019,30,1382743827.7905686
2026-09-14 12:00:00,Site_019,26,1001969236.3182167
2026-09-14 13:00:00,Site_019,17,841764455.8410823
2026-09-14 14:00:00,Site_019,30,1390777355.0134964
2026-09-14 15:00:00,Site_019,28,1302657096.6812606
2026-09-14 16:00:00,Site_019,16,570743665.8480453
2026-09-14 17:00:00,Site_019,15,678341366.143062
2026-09-14 18:00:00,Site_019,18,765911125.4947397
2026-09-14 19:00:00,Site_019,19,814241616.4959912
2026-09-14 20:00:00,Site_019,16,675813741.9973851
2026-09-14 21:00:00,Site_019,14,690260265.0153934
2026-09-14 22:00:00,Site_019,12,538276613.8243796
2026-09-14 23:00:00,Site_019,23,1034119134.9021763
2026-09-15 07:00:00,Site_019,17,742802027.0256296
2026-09-15 08:00:00,Site_019,19,905403818.3275578
2026-09-15 09:00:00,Site_019,23,965204312.6412895
2026-09-15 10:00:00,Site_019,17,866014917.2928597
2026-09-15 11:00:00,Site_019,34,1636025426.2645402
2026-09-15 12:00:00,Site_019,26,1091005365.5324738
2026-09-15 13:00:00,Site_019,25,981402618.7464404
2026-09-15 14:00:00,Site_019,28,1213999053.518558
2026-09-15 15:00:00,Site_019,20,994245087.4039332
2026-09-15 16:00:00,Site_019,23,1051393327.4792328
2026-09-15 17:00:00,Site_019,16,821029131.0814368
2026-09-15 18:00:00,Site_019,16,779910001.6566114
2026-09-15 19:00:00,Site_019,13,658492252.9224763
2026-09-15 20:00:00,Site_019,12,554043382.6067375
2026-09-15 21:00:00,Site_019,16,640876890.9064755
2026-09-15 22:00:00,Site_019,13,585302512.5701097
2026-09-15 23:00:00,Site_019,22,962669339.104433
2026-09-16 07:00:00,Site_019,15,649447476.2825769
2026-09-16 08:00:00,Site_019,12,512246308.4344104
2026-09-16 09:00:00,Site_019,32,1503135177.8065872
2026-09-16 10:00:00,Site_019,22,966846183.9742813
2026-09-16 11:00:00,Site_019,33,1425689284.7810743
2026-09-16 12:00:00,Site_019,29,1278471695.2539277
2026-09-16 13:00:00,Site_019,26,1249424353.1693902
2026-09-16 14:00:00,Site_019,28,1218531167.4138172
2026-09-16 15:00:00,Site_019,20,869533423.0808655
2026-09-16 16:00:00,Site_019,16,829289638.0474534
2026-09-16 17:00:00,Site_019,23,1169532249.4253862
2026-09-16 18:00:00,Site_019,13,511432715.1863912
2026-09-16 19:00:00,Site_019,14,631518541.2319763
2026-09-16 20:00:00,Site_019,8,393125589.3816314
2026-09-16 21:00:00,Site_019,15,728306288.399481
2026-09-16 22:00:00,Site_019,23,998717875.7460811
2026-09-16 23:00:00,Site_019,24,1139443710.5156133
2026-09-17 07:00:00,Site_019,11,497645412.03324926
2026-09-17 08:00:00,Site_019,21,972895398.4376068
2026-09-17 09:00:00,Site_019,20,1032650631.5410593
2026-09-17 10:00:00,Site_019,29,1293253834.140404
2026-09-17 11:00:00,Site_019,29,1240016660.517254
2026-09-17 12:00:00,Site_019,21,902133559.392437
2026-09-17 13:00:00,Site_019,27,1146870421.7899091
2026-09-17 14:00:00,Site_019,24,1016736057.6357481
2026-09-17 15:00:00,Site_019,18,804735683.227241
2026-09-17 16:00:00,Site_019,23,1008323737.9768428
2026-09-17 17:00:00,Site_019,20,882001922.7318001
2026-09-17 18:00:00,Site_019,11,481981673.4239833
2026-09-17 19:00:00,Site_019,12,566437122.9695007
2026-09-17 20:00:00,Site_019,14,627377340.9384627
2026-09-17 21:00:00,Site_019,6,282519446.0232898
2026-09-17 22:00:00,Site_019,16,759488554.3137549
2026-09-17 23:00:00,Site_019,14,600100258.0200505
2026-09-18 07:00:00,Site_019,10,382929748.5257915
2026-09-18 08:00:00,Site_019,26,1083155198.3656137
2026-09-18 09:00:00,Site_019,27,1216427514.6632538
2026-09-18 10:00:00,Site_019,24,1006408026.0137814
2026-09-18 11:00:00,Site_019,31,1379868596.7219846
2026-09-18 12:00:00,Site_019,29,1342831564.4033132
2026-09-18 13:00:00,Site_019,32,1489269681.0157144
2026-09-18 14:00:00,Site_019,33,1478850163.0098991
2026-09-18 15:00:00,Site_019,31,1511850309.9804351
2026-09-18 16:00:00,Site_019,23,1048780478.6531959
2026-09-18 17:00:00,Site_019,10,520614602.64534324
2026-09-18 18:00:00,Site_019,14,686156385.2858219
2026-09-18 19:00:00,Site_019,10,482687067.76827526
2026-09-18 20:00:00,Site_019,16,763086267.9066818
2026-09-18 21:00:00,Site_019,14,588087750.4802047
2026-09-18 22:00:00,Site_019,14,747901696.0780119
2026-09-18 23:00:00,Site_019,15,741360654.0752941
2026-09-19 07:00:00,Site_019,11,533441774.52187204
2026-09-19 08:00:00,Site_019,10,476324679.71985674
2026-09-19 09:00:00,Site_019,14,562011836.1099231
2026-09-19 10:00:00,Site_019,28,1064096575.5150326
2026-09-19 11:00:00,Site_019,26,1094654987.225844
2026-09-19 12:00:00,Site_019,17,771263016.1242191
2026-09-19 13:00:00,Site_019,24,1107124433.5417862
2026-09-19 14:00:00,Site_019,13,630365815.2339357
2026-09-19 15:00:00,Site_019,23,982848648.7697413
2026-09-19 16:00:00,Site_019,13,680138104.9226613
2026-09-19 17:00:00,Site_019,15,563641032.5323881
2026-09-19 18:00:00,Site_019,7,303479739.5830923
2026-09-19 19:00:00,Site_019,1,53125723.03129547
2026-09-19 20:00:00,Site_019,3,145308478.25862977
2026-09-19 21:00:00,Site_019,6,215507986.9688613
2026-09-19 22:00:00,Site_019,5,278173926.92384094
2026-09-19 23:00:00,Site_019,11,490529762.5046393
2026-09-20 07:00:00,Site_019,6,221288413.98657134
2026-09-20 08:00:00,Site_019,18,891335383.7158749
2026-09-20 09:00:00,Site_019,20,841852612.7913873
2026-09-20 10:00:00,Site_019,20,973570335.0900326
2026-09-20 11:00:00,Site_019,21,1064300192.2129022
2026-09-20 12:00:00,Site_019,22,910858414.0888323
2026-09-20 13:00:00,Site_019,22,816224762.706273
2026-09-20 14:00:00,Site_019,25,1129019070.9753554
2026-09-20 15:00:00,Site_019,22,984070555.9616733
2026-09-20 16:00:00,Site_019,9,429663105.0138498
2026-09-20 17:00:00,Site_019,11,479558907.8640911
2026-09-20 18:00:00,Site_019,2,87977711.22109959
2026-09-20 19:00:00,Site_019,5,187408980.79563326
2026-09-20 20:00:00,Site_019,5,199062310.7056747
2026-09-20 21:00:00,Site_019,3,126808764.31704316
2026-09-20 22:00:00,Site_019,5,232804425.45260268
2026-09-20 23:00:00,Site_019,9,486842949.39157784
2026-09-21 07:00:00,Site_019,13,644610871.8768346
2026-09-21 08:00:00,Site_019,23,1030060037.7446146
2026-09-21 09:00:00,Site_019,25,1156705895.2354476
2026-09-21 10:00:00,Site_019,19,755786443.0077198
2026-09-21 11:00:00,Site_019,28,1273955373.9358094
2026-09-21 12:00:00,Site_019,28,1115834479.5142407
2026-09-21 13:00:00,Site_019,33,1534220802.666509
2026-09-21 14:00:00,Site_019,25,1146459993.4594254
2026-09-21 15:00:00,Site_019,17,680943588.0833559
2026-09-21 16:00:00,Site_019,14,578521735.1750679
2026-09-21 17:00:00,Site_019,19,856446122.0277619
2026-09-21 18:00:00,Site_019,15,707894596.827084
2026-09-21 19:00:00,Site_019,12,547140597.7971463
2026-09-21 20:00:00,Site_019,10,384327925.364973
2026-09-21 21:00:00,Site_019,16,775036328.6000087
2026-09-21 22:00:00,Site_019,20,953536792.3476455
2026-09-21 23:00:00,Site_019,17,722787177.5175036
2026-08-23 07:00:00,Site_020,15,644095141.3160204
2026-08-23 08:00:00,Site_020,26,1095414045.9380195
2026-08-23 09:00:00,Site_020,20,1010509237.1478442
2026-08-23 10:00:00,Site_020,30,1272973426.6802576
2026-08-23 11:00:00,Site_020,26,1073525177.6289237
2026-08-23 12:00:00,Site_020,31,1406134067.3634264
2026-08-23 13:00:00,Site_020,24,1054154792.3786418
2026-08-23 14:00:00,Site_020,32,1356929124.5464716
2026-08-23 15:00:00,Site_020,19,873653985.2823555
2026-08-23 16:00:00,Site_020,21,952258586.6776438
2026-08-23 17:00:00,Site_020,15,750034007.5093272
2026-08-23 18:00:00,Site_020,5,264004860.39291775
2026-08-23 19:00:00,Site_020,8,282726341.17067057
2026-08-23 20:00:00,Site_020,6,209749445.819507
2026-08-23 21:00:00,Site_020,5,223546907.6112943
2026-08-23 22:00:00,Site_020,11,403911820.9554278
2026-08-23 23:00:00,Site_020,15,609535941.6819136
2026-08-24 07:00:00,Site_020,29,1228786888.474067
2026-08-24 08:00:00,Site_020,25,1191007888.3815649
2026-08-24 09:00:00,Site_020,45,2164215124.2077003
2026-08-24 10:00:00,Site_020,48,2111234994.0842957
2026-08-24 11:00:00,Site_020,45,1968209150.1715052
2026-08-24 12:00:00,Site_020,41,1848505273.1001558
2026-08-24 13:00:00,Site_020,36,1659435591.298504
2026-08-24 14:00:00,Site_020,44,1972231299.2859795
2026-08-24 15:00:00,Site_020,33,1572057531.936424
2026-08-24 16:00:00,Site_020,31,1482915118.2097747
2026-08-24 17:00:00,Site_020,18,867227108.5282549
2026-08-24 18:00:00,Site_020,10,473651426.20484257
2026-08-24 19:00:00,Site_020,19,825462970.2584658
2026-08-24 20:00:00,Site_020,15,632301238.584584
2026-08-24 21:00:00,Site_020,19,785039575.0739441
2026-08-24 22:00:00,Site_020,17,720697174.9766436
2026-08-24 23:00:00,Site_020,25,1140726264.4483883
2026-08-25 07:00:00,Site_020,16,581872608.7399222
2026-08-25 08:00:00,Site_020,31,1433822892.85173
2026-08-25 09:00:00,Site_020,42,1704553364.1348784
2026-08-25 10:00:00,Site_020,37,1833422317.4845817
2026-08-25 11:00:00,Site_020,52,2579496619.555893
2026-08-25 12:00:00,Site_020,47,2241094028.3445735
2026-08-25 13:00:00,Site_020,49,2088153834.634909
2026-08-25 14:00:00,Site_020,41,1992174905.2080376
2026-08-25 15:00:00,Site_020,37,1529564648.4325733
2026-08-25 16:00:00,Site_020,32,1490234497.8713913
2026-08-25 17:00:00,Site_020,29,1198493937.028643
2026-08-25 18:00:00,Site_020,25,1189687028.0933616
2026-08-25 19:00:00,Site_020,24,1175250192.5322907
2026-08-25 20:00:00,Site_020,23,980040731.340035
2026-08-25 21:00:00,Site_020,18,770668594.4153277
2026-08-25 22:00:00,Site_020,26,1212147100.2632103
2026-08-25 23:00:00,Site_020,26,1094236340.224033
2026-08-26 07:00:00,Site_020,24,1239662999.9863322
2026-08-26 08:00:00,Site_020,17,768623336.57628
2026-08-26 09:00:00,Site_020,37,1741540617.3989353
2026-08-26 10:00:00,Site_020,41,1858497498.3621647
2026-08-26 11:00:00,Site_020,38,1642535531.091866
2026-08-26 12:00:00,Site_020,41,1840887366.1700335
2026-08-26 13:00:00,Site_020,46,1970668262.576058
2026-08-26 14:00:00,Site_020,35,1594727926.1880193
2026-08-26 15:00:00,Site_020,27,1164313712.7609506
2026-08-26 16:00:00,Site_020,34,1520931257.076385
2026-08-26 17:00:00,Site_020,22,1013827347.6185071
2026-08-26 18:00:00,Site_020,22,1059994893.7048985
2026-08-26 19:00:00,Site_020,13,559346881.8833492
2026-08-26 20:00:00,Site_020,12,536796321.57880485
2026-08-26 21:00:00,Site_020,21,1024049171.2433932
2026-08-26 22:00:00,Site_020,22,911077061.9298253
2026-08-26 23:00:00,Site_020,21,923888079.3313302
2026-08-27 07:00:00,Site_020,23,960114332.7686527
2026-08-27 08:00:00,Site_020,29,1244628093.8185918
2026-08-27 09:00:00,Site_020,44,2052945378.350311
2026-08-27 10:00:00,Site_020,43,2028702339.5948348
2026-08-27 11:00:00,Site_020,52,2309981774.1070175
2026-08-27 12:00:00,Site_020,45,1898992525.444022
2026-08-27 13:00:00,Site_020,47,2242925041.513974
2026-08-27 14:00:00,Site_020,34,1459769916.0979671
2026-08-27 15:00:00,Site_020,40,1992807375.4531252
2026-08-27 16:00:00,Site_020,24,1100055350.7085
2026-08-27 17:00:00,Site_020,21,953022169.0720102
2026-08-27 18:00:00,Site_020,24,1133341123.056136
2026-08-27 19:00:00,Site_020,18,876137449.65247
2026-08-27 20:00:00,Site_020,17,823688256.0507709
2026-08-27 21:00:00,Site_020,17,824483846.6476666
2026-08-27 22:00:00,Site_020,16,694179819.422386
2026-08-27 23:00:00,Site_020,14,687103760.1054732
2026-08-28 07:00:00,Site_020,19,975660226.3614913
2026-08-28 08:00:00,Site_020,32,1508109295.7612786
2026-08-28 09:00:00,Site_020,36,1586171112.862694
2026-08-28 10:00:00,Site_020,46,2196942510.708545
2026-08-28 11:00:00,Site_020,46,2048484568.6058345
2026-08-28 12:00:00,Site_020,48,2214553762.460433
2026-08-28 13:00:00,Site_020,41,1657776320.4433422
2026-08-28 14:00:00,Site_020,32,1564943621.4473038
2026-08-28 15:00:00,Site_020,22,920872013.0309713
2026-08-28 16:00:00,Site_020,37,1735323296.287767
2026-08-28 17:00:00,Site_020,30,1442971940.8874662
2026-08-28 18:00:00,Site_020,12,558210208.6784917
2026-08-28 19:00:00,Site_020,15,645669603.6344376
2026-08-28 20:00:00,Site_020,21,912236753.0497609
2026-08-28 21:00:00,Site_020,20,902350915.8415684
2026-08-28 22:00:00,Site_020,16,757421624.8129429
2026-08-28 23:00:00,Site_020,27,1135623548.3255386
2026-08-29 07:00:00,Site_020,9,501447617.150056
2026-08-29 08:00:00,Site_020,19,766658513.0532471
2026-08-29 09:00:00,Site_020,26,966570970.3937727
2026-08-29 10:00:00,Site_020,26,1083786893.7403529
2026-08-29 11:00:00,Site_020,28,1041005138.3412074
2026-08-29 12:00:00,Site_020,39,1744237753.7168062
2026-08-29 13:00:00,Site_020,36,1460465913.359521
2026-08-29 14:00:00,Site_020,37,1548085504.8520906
2026-08-29 15:00:00,Site_020,25,1235869311.3155026
2026-08-29 16:00:00,Site_020,21,883275958.5962883
2026-08-29 17:00:00,Site_020,13,626355381.6213931
2026-08-29 18:00:00,Site_020,12,586147993.79577
2026-08-29 19:00:00,Site_020,6,219876424.5751303
2026-08-29 20:00:00,Site_020,1,37184872.72242074
2026-08-29 21:00:00,Site_020,6,276047199.60374296
2026-08-29 22:00:00,Site_020,17,811165827.5032344
2026-08-29 23:00:00,Site_020,11,521791888.37107205
2026-08-30 07:00:00,Site_020,18,762744479.8447816
2026-08-30 08:00:00,Site_020,20,774935362.6367891
2026-08-30 09:00:00,Site_020,31,1349172504.7882352
2026-08-30 10:00:00,Site_020,33,1593553926.618549
2026-08-30 11:00:00,Site_020,35,1533680189.1087694
2026-08-30 12:00:00,Site_020,31,1429339293.949793
2026-08-30 13:00:00,Site_020,37,1590596811.20769
2026-08-30 14:00:00,Site_020,26,1044698964.290735
2026-08-30 15:00:00,Site_020,30,1307101374.3482013
2026-08-30 16:00:00,Site_020,15,665268247.013807
2026-08-30 17:00:00,Site_020,9,327227702.8092408
2026-08-30 18:00:00,Site_020,11,526204304.3676677
2026-08-30 19:00:00,Site_020,6,215005468.26798427
2026-08-30 20:00:00,Site_020,2,99253132.52935486
2026-08-30 21:00:00,Site_020,11,417670854.59366757
2026-08-30 22:00:00,Site_020,3,106836177.99783175
2026-08-30 23:00:00,Site_020,16,779783792.189973
2026-08-31 07:00:00,Site_020,22,1029470073.5245687
2026-08-31 08:00:00,Site_020,26,1237522938.9979541
2026-08-31 09:00:00,Site_020,28,1284094070.950919
2026-08-31 10:00:00,Site_020,42,1890941941.6111584
2026-08-31 11:00:00,Site_020,39,1925330861.8695729
2026-08-31 12:00:00,Site_020,39,1828139247.8266385
2026-08-31 13:00:00,Site_020,46,2087267344.3434472
2026-08-31 14:00:00,Site_020,39,1728033069.861926
2026-08-31 15:00:00,Site_020,47,2178203229.179804
2026-08-31 16:00:00,Site_020,21,940893669.1427352
2026-08-31 17:00:00,Site_020,21,906364101.9158385
2026-08-31 18:00:00,Site_020,21,979452905.9764041
2026-08-31 19:00:00,Site_020,19,861704270.2895839
2026-08-31 20:00:00,Site_020,13,498912705.9747374
2026-08-31 21:00:00,Site_020,14,666178371.1002458
2026-08-31 22:00:00,Site_020,23,1081314129.4626985
2026-08-31 23:00:00,Site_020,22,1004801693.5430638
2026-09-01 07:00:00,Site_020,23,1079476312.1212556
2026-09-01 08:00:00,Site_020,24,1118768490.2418635
2026-09-01 09:00:00,Site_020,31,1389586314.3369107
2026-09-01 10:00:00,Site_020,31,1566612462.8592875
2026-09-01 11:00:00,Site_020,43,2095181034.4440036
2026-09-01 12:00:00,Site_020,45,2112787655.749581
2026-09-01 13:00:00,Site_020,38,1882315931.4956036
2026-09-01 14:00:00,Site_020,42,1923373937.1961074
2026-09-01 15:00:00,Site_020,33,1474341838.424563
2026-09-01 16:00:00,Site_020,25,1151047524.0630295
2026-09-01 17:00:00,Site_020,20,905688539.595548
2026-09-01 18:00:00,Site_020,24,965902676.6935194
2026-09-01 19:00:00,Site_020,16,672911377.9716693
2026-09-01 20:00:00,Site_020,19,925574002.798027
2026-09-01 21:00:00,Site_020,14,735200939.3030484
2026-09-01 22:00:00,Site_020,21,875161092.2051892
2026-09-01 23:00:00,Site_020,27,1181944524.5023158
2026-09-02 07:00:00,Site_020,34,1547585161.4286332
2026-09-02 08:00:00,Site_020,29,1358916254.2366636
2026-09-02 09:00:00,Site_020,24,1103846449.9710355
2026-09-02 10:00:00,Site_020,48,2224409216.1345787
2026-09-02 11:00:00,Site_020,38,1585229357.2814887
2026-09-02 12:00:00,Site_020,40,1564031926.215496
2026-09-02 13:00:00,Site_020,36,1700108826.000938
2026-09-02 14:00:00,Site_020,37,1586114543.4619794
2026-09-02 15:00:00,Site_020,35,1578272338.2533758
